brand,model,aliases,year_approx,timeline_era,format_primary,formats_other,max_field_w_mm,max_field_h_mm,hoop_name,hoop_w_mm,hoop_h_mm,hoop_code,trimmer,source_url,confidence,notes
Janome,Horizon Memory Craft 12000,,2011,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,FA10,100,40,JEF: custom/small; verify code,yes,https://www.janome.com/product/horizon-memory-craft-12000/,medium,high-end combo; launch year approximate | small/free-arm hoop
Janome,Horizon Quilt Maker Memory Craft 15000,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,GR Hoop,230,300,JEF: custom/large; verify header code,yes,https://www.janome.com/product/horizon-quilt-maker-memory-craft-15000-v2/,medium,high-end combo; V2/QM updates later | large hoop used by MC12000/15000 class
Janome,Horizon Quilt Maker Memory Craft 15000,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,SQ23,230,230,JEF: custom/large; verify header code,yes,https://www.janome.com/product/horizon-quilt-maker-memory-craft-15000-v2/,medium,high-end combo; V2/QM updates later | square hoop
Janome,Horizon Quilt Maker Memory Craft 15000,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,RE18,140,180,JEF: A/large-family; verify code,yes,https://www.janome.com/product/horizon-quilt-maker-memory-craft-15000-v2/,medium,high-end combo; V2/QM updates later | rectangular hoop
Janome,Horizon Quilt Maker Memory Craft 15000,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,SQ14,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/horizon-quilt-maker-memory-craft-15000-v2/,medium,high-end combo; V2/QM updates later | square hoop
Janome,Horizon Quilt Maker Memory Craft 15000,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,FA10,100,40,JEF: custom/small; verify code,yes,https://www.janome.com/product/horizon-quilt-maker-memory-craft-15000-v2/,medium,high-end combo; V2/QM updates later | small/free-arm hoop
Janome,Continental M17,,2022,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),280,460,RE46d,280,460,JEF: custom/large; verify header code,yes,https://www.janome.com/product/continental-m17/,medium,current high-end combo; verify every optional hoop before production | current Continental M17 large magnetic hoop class
Janome,Continental M17,,2022,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),280,460,SQ28d,280,280,JEF: custom/large; verify header code,yes,https://www.janome.com/product/continental-m17/,medium,current high-end combo; verify every optional hoop before production | current square large hoop
Janome,Continental M17,,2022,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),280,460,RE28d,200,280,JEF: custom/large; verify header code,yes,https://www.janome.com/product/continental-m17/,medium,current high-end combo; verify every optional hoop before production | mid-size hoop
Janome,Continental M17,,2022,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),280,460,SQ14d,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/continental-m17/,medium,current high-end combo; verify every optional hoop before production | standard square hoop
Janome,MB-7,,2016,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),238,200,M1,240,200,JEF: MB large; verify header code,yes,https://www.janome.com/product/mb-7/,high,"official page lists .jef+/.jef/.dst, max 238x200, programmable jump thread trimming | standard; official available hoops line gives 9.4x7.9"
Janome,MB-7,,2016,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),238,200,M2,126,110,JEF: MB medium; verify header code,yes,https://www.janome.com/product/mb-7/,high,"official page lists .jef+/.jef/.dst, max 238x200, programmable jump thread trimming | standard; official available hoops line gives 5x4.3"
Janome,MB-7,,2016,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),238,200,M3,50,50,JEF: MB small; verify header code,yes,https://www.janome.com/product/mb-7/,high,"official page lists .jef+/.jef/.dst, max 238x200, programmable jump thread trimming | standard; official available hoops line gives 2x2"
Janome,MB-7,,2016,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),238,200,J7 lettering hoop,110,95,JEF: MB lettering; verify header code,yes,https://www.janome.com/product/mb-7/,high,"official page lists .jef+/.jef/.dst, max 238x200, programmable jump thread trimming | optional"
Janome,MB-7,,2016,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),238,200,J6 lettering hoop,66,66,JEF: MB lettering; verify header code,yes,https://www.janome.com/product/mb-7/,high,"official page lists .jef+/.jef/.dst, max 238x200, programmable jump thread trimming | optional"
Janome,MB-7,,2016,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),238,200,J1 lettering hoop,30,30,JEF: MB lettering; verify header code,yes,https://www.janome.com/product/mb-7/,high,"official page lists .jef+/.jef/.dst, max 238x200, programmable jump thread trimming | optional round/lettering hoop"
Elna,eXpressive 830L,,2020,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,360,RE36b,200,360,JEF-family; verify header code,yes,https://switzerland.elna.com/product/expressive-830l/,high,Elna/Janome platform; official page lists max area and standard hoops | standard; official Elna page
Elna,eXpressive 830L,,2020,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,360,SQ20b,200,200,JEF-family; verify header code,yes,https://switzerland.elna.com/product/expressive-830l/,high,Elna/Janome platform; official page lists max area and standard hoops | standard; official Elna page
Elna,eXpressive 830L,,2020,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,360,RE20b,140,200,JEF-family; verify header code,yes,https://switzerland.elna.com/product/expressive-830l/,high,Elna/Janome platform; official page lists max area and standard hoops | standard; official Elna page
Elna,eXpressive 830L,,2020,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,360,SQ14b,140,140,JEF-family; verify header code,yes,https://switzerland.elna.com/product/expressive-830l/,high,Elna/Janome platform; official page lists max area and standard hoops | standard; official Elna page
Elna,eXpressive 830 / 830R,,2018,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,280,RE28b,200,280,JEF: custom/large; verify header code,yes,https://usa.elna.com/produit/expressive-830r/,medium,Janome MC500E-class rebrand; JEF-family inferred from Elna/Janome platform | standard/max hoop
Elna,eXpressive 830 / 830R,,2018,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,280,SQ20b,200,200,JEF: custom/large; verify header code,yes,https://usa.elna.com/produit/expressive-830r/,medium,Janome MC500E-class rebrand; JEF-family inferred from Elna/Janome platform | standard
Elna,eXpressive 830 / 830R,,2018,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,280,RE20b,140,200,JEF: A/large-family; verify code,yes,https://usa.elna.com/produit/expressive-830r/,medium,Janome MC500E-class rebrand; JEF-family inferred from Elna/Janome platform | standard
Elna,eXpressive 830 / 830R,,2018,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,280,SQ14b,140,140,JEF: B/standard-family; verify code,yes,https://usa.elna.com/produit/expressive-830r/,medium,Janome MC500E-class rebrand; JEF-family inferred from Elna/Janome platform | standard
Elna,eXpressive 830 / 830R,,2018,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,280,RE10b,40,140,JEF: custom/small; verify header code,yes,https://usa.elna.com/produit/expressive-830r/,medium,Janome MC500E-class rebrand; JEF-family inferred from Elna/Janome platform | optional
Elna,eXpressive 830 / 830R,,2018,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,200,280,ASQ18b,184,184,JEF: custom; verify header code,yes,https://usa.elna.com/produit/expressive-830r/,medium,Janome MC500E-class rebrand; JEF-family inferred from Elna/Janome platform | optional
Elna,eXpressive 970,,2017,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,238,200,M1,240,200,JEF: MB large; verify header code,yes,https://www.elna.com/en-si/model_embroidery_elna-970.php,medium,Elna 7-needle / Janome MB-family; verify market manual | standard; official available hoops line gives 9.4x7.9
Elna,eXpressive 970,,2017,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,238,200,M2,126,110,JEF: MB medium; verify header code,yes,https://www.elna.com/en-si/model_embroidery_elna-970.php,medium,Elna 7-needle / Janome MB-family; verify market manual | standard; official available hoops line gives 5x4.3
Elna,eXpressive 970,,2017,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,238,200,M3,50,50,JEF: MB small; verify header code,yes,https://www.elna.com/en-si/model_embroidery_elna-970.php,medium,Elna 7-needle / Janome MB-family; verify market manual | standard; official available hoops line gives 2x2
Elna,eXpressive 970,,2017,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,238,200,J7 lettering hoop,110,95,JEF: MB lettering; verify header code,yes,https://www.elna.com/en-si/model_embroidery_elna-970.php,medium,Elna 7-needle / Janome MB-family; verify market manual | optional
Elna,eXpressive 970,,2017,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,238,200,J6 lettering hoop,66,66,JEF: MB lettering; verify header code,yes,https://www.elna.com/en-si/model_embroidery_elna-970.php,medium,Elna 7-needle / Janome MB-family; verify market manual | optional
Elna,eXpressive 970,,2017,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,238,200,J1 lettering hoop,30,30,JEF: MB lettering; verify header code,yes,https://www.elna.com/en-si/model_embroidery_elna-970.php,medium,Elna 7-needle / Janome MB-family; verify market manual | optional round/lettering hoop
Elna,eXpressive 820,,2011,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,140,200,RE20,140,200,JEF/SEW-era; verify code,yes,https://www.elna.com/en-si/model_embroidery_expressive-820.php,low,older Elna JEF/SEW era; source not fully normalized | standard/max hoop
Elna,eXpressive 820,,2011,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,140,200,SQ14,140,140,JEF/SEW-era; verify code,yes,https://www.elna.com/en-si/model_embroidery_expressive-820.php,low,older Elna JEF/SEW era; source not fully normalized | standard
Elna,eXpressive 820,,2011,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,140,200,FA10,100,40,JEF/SEW-era; verify code,yes,https://www.elna.com/en-si/model_embroidery_expressive-820.php,low,older Elna JEF/SEW era; source not fully normalized | optional
Elna,eXpressive 8100,,2010,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,140,200,RE20,140,200,JEF/SEW-era; verify code,yes,https://www.elna.com/en-si/model_embroidery_elna-8100.php,low,older Elna JEF/SEW era; source not fully normalized | standard/max hoop
Elna,eXpressive 8100,,2010,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,140,200,SQ14,140,140,JEF/SEW-era; verify code,yes,https://www.elna.com/en-si/model_embroidery_elna-8100.php,low,older Elna JEF/SEW era; source not fully normalized | standard
Elna,eXpressive 8100,,2010,SEW legacy -> JEF/JEF+ via Janome/Elna platform,jef,jef+;sew;dst where documented,140,200,FA10,100,40,JEF/SEW-era; verify code,yes,https://www.elna.com/en-si/model_embroidery_elna-8100.php,low,older Elna JEF/SEW era; source not fully normalized | optional
PFAFF,creative performance 950,,2024,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,350,360,creative 120 Square Hoop,120,120,VP3 hoop name string; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-performance-950-sewing-embroidery-machine,high,"official Singer/SVP page lists max 350x360, included hoops and Auto Snip | included"
PFAFF,creative performance 950,,2024,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,350,360,creative Elite Hoop,260,200,VP3 hoop name string; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-performance-950-sewing-embroidery-machine,high,"official Singer/SVP page lists max 350x360, included hoops and Auto Snip | included"
PFAFF,creative performance 950,,2024,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,350,360,creative Supreme Hoop,360,260,VP3 hoop name string; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-performance-950-sewing-embroidery-machine,high,"official Singer/SVP page lists max 350x360, included hoops and Auto Snip | included"
PFAFF,creative performance 950,,2024,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,350,360,creative Grand Dream Hoop,360,350,VP3 hoop name string; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-performance-950-sewing-embroidery-machine,high,"official Singer/SVP page lists max 350x360, included hoops and Auto Snip | optional; official page says optional Grand Dream Hoop 360x350"
PFAFF,creative icon 2,,2021,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative 120 Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,medium,current top PFAFF VP3/mySewnet era; verify included vs optional per market | standard/compatible
PFAFF,creative icon 2,,2021,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Master Hoop,240,150,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,medium,current top PFAFF VP3/mySewnet era; verify included vs optional per market | compatible
PFAFF,creative icon 2,,2021,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Elite Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,medium,current top PFAFF VP3/mySewnet era; verify included vs optional per market | compatible
PFAFF,creative icon 2,,2021,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Supreme Hoop,360,260,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,medium,current top PFAFF VP3/mySewnet era; verify included vs optional per market | compatible
PFAFF,creative icon 2,,2021,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Grand Dream Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,medium,current top PFAFF VP3/mySewnet era; verify included vs optional per market | optional/max class
PFAFF,creative icon,,2017,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative 120 Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,low,predecessor; using same hoop family; verify exact included hoops | standard/compatible
PFAFF,creative icon,,2017,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Master Hoop,240,150,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,low,predecessor; using same hoop family; verify exact included hoops | compatible
PFAFF,creative icon,,2017,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Elite Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,low,predecessor; using same hoop family; verify exact included hoops | compatible
PFAFF,creative icon,,2017,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Supreme Hoop,360,260,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,low,predecessor; using same hoop family; verify exact included hoops | compatible
PFAFF,creative icon,,2017,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Grand Dream Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-icon-2-sewing-and-embroidery-machine,low,predecessor; using same hoop family; verify exact included hoops | optional/max class
PFAFF,creative 4.5,,2014,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative 120 Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/es/products/pfaff-creative-4-5-eu,medium,VP3 era; verify Grand Dream compatibility per manual | standard/compatible
PFAFF,creative 4.5,,2014,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Master Hoop,240,150,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/es/products/pfaff-creative-4-5-eu,medium,VP3 era; verify Grand Dream compatibility per manual | compatible
PFAFF,creative 4.5,,2014,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Elite Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/es/products/pfaff-creative-4-5-eu,medium,VP3 era; verify Grand Dream compatibility per manual | compatible
PFAFF,creative 4.5,,2014,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Supreme Hoop,360,260,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/es/products/pfaff-creative-4-5-eu,medium,VP3 era; verify Grand Dream compatibility per manual | compatible
PFAFF,creative 4.5,,2014,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,360,350,creative Grand Dream Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/es/products/pfaff-creative-4-5-eu,medium,VP3 era; verify Grand Dream compatibility per manual | optional/max class
PFAFF,creative 3.0,,2013,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,260,200,creative 120 Square Hoop,120,120,VP3/VIP era hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-3-0-sewing-and-embroidery-machine,medium,VP3 era midrange combo | standard/compatible
PFAFF,creative 3.0,,2013,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,260,200,creative Master Hoop,240,150,VP3/VIP era hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-3-0-sewing-and-embroidery-machine,medium,VP3 era midrange combo | compatible; verify per model
PFAFF,creative 3.0,,2013,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,260,200,creative Elite Hoop,260,200,VP3/VIP era hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-3-0-sewing-and-embroidery-machine,medium,VP3 era midrange combo | largest for this class
PFAFF,creative 1.5,,2015,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,240,150,creative 120 Square Hoop,120,120,VP3/VIP era hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-3-0-sewing-and-embroidery-machine,low,entry VP3 era; max area/hoops require manual confirmation | standard/compatible
PFAFF,creative 1.5,,2015,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,240,150,creative Master Hoop,240,150,VP3/VIP era hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-3-0-sewing-and-embroidery-machine,low,entry VP3 era; max area/hoops require manual confirmation | compatible; verify per model
PFAFF,creative 1.5,,2015,VIP older -> VP3 / mySewnet-current,vp3,vip;hus;dst via software/import where documented,240,150,creative Elite Hoop,260,200,VP3/VIP era hoop name; numeric code undocumented,yes,https://www.singer.com/products/pfaff-creative-3-0-sewing-and-embroidery-machine,low,entry VP3 era; max area/hoops require manual confirmation | largest for this class
Husqvarna Viking,DESIGNER EPIC 3,,2023,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Majestic Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,current HV VP3/mySewnet era; verify included hoops per market | optional/max for top line
Husqvarna Viking,DESIGNER EPIC 3,,2023,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Royal Hoop,360,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,current HV VP3/mySewnet era; verify included hoops per market | compatible on top line; verify model
Husqvarna Viking,DESIGNER EPIC 3,,2023,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Crown Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,current HV VP3/mySewnet era; verify included hoops per market | compatible
Husqvarna Viking,DESIGNER EPIC 3,,2023,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Splendid Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,current HV VP3/mySewnet era; verify included hoops per market | compatible
Husqvarna Viking,DESIGNER EPIC 2,,2019,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Majestic Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | optional/max for top line"
Husqvarna Viking,DESIGNER EPIC 2,,2019,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Royal Hoop,360,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | compatible on top line; verify model"
Husqvarna Viking,DESIGNER EPIC 2,,2019,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Crown Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | compatible"
Husqvarna Viking,DESIGNER EPIC 2,,2019,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Splendid Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | compatible"
Husqvarna Viking,DESIGNER EPIC,,2015,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Majestic Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | optional/max for top line"
Husqvarna Viking,DESIGNER EPIC,,2015,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Royal Hoop,360,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | compatible on top line; verify model"
Husqvarna Viking,DESIGNER EPIC,,2015,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Crown Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | compatible"
Husqvarna Viking,DESIGNER EPIC,,2015,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Splendid Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,"predecessor; same VP3 era hoop family, needs manual confirmation | compatible"
Husqvarna Viking,DESIGNER RUBY 90,,2020,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Majestic Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,VP3 era; commonly uses Designer hoop family | optional/max for top line
Husqvarna Viking,DESIGNER RUBY 90,,2020,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Royal Hoop,360,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,VP3 era; commonly uses Designer hoop family | compatible on top line; verify model
Husqvarna Viking,DESIGNER RUBY 90,,2020,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Crown Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,VP3 era; commonly uses Designer hoop family | compatible
Husqvarna Viking,DESIGNER RUBY 90,,2020,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Splendid Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,medium,VP3 era; commonly uses Designer hoop family | compatible
Husqvarna Viking,DESIGNER BRILLIANCE 80,,2018,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Majestic Hoop,360,350,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,VP3 era; verify exact included hoops | optional/max for top line
Husqvarna Viking,DESIGNER BRILLIANCE 80,,2018,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Royal Hoop,360,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,VP3 era; verify exact included hoops | compatible on top line; verify model
Husqvarna Viking,DESIGNER BRILLIANCE 80,,2018,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Crown Hoop,260,200,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,VP3 era; verify exact included hoops | compatible
Husqvarna Viking,DESIGNER BRILLIANCE 80,,2018,HUS/SHV legacy -> VIP -> VP3 / mySewnet-current,vp3,vip;hus;shv on legacy/software workflows,360,350,DESIGNER Splendid Square Hoop,120,120,VP3 hoop name; numeric code undocumented,yes,https://www.singer.com/products/husqvarnaviking-designer-epic-3-sewing-embroidery-machine,low,VP3 era; verify exact included hoops | compatible
